Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RW,Josh Anderson (21266327),Josh Anderson,21266327,W/UTIL,3400,NJ@MON 02/08/2022 07:00PM ET,MON,8.04
RW,Kasperi Kapanen (21266333),Kasperi Kapanen,21266333,W/UTIL,3300,PIT@BOS 02/08/2022 07:00PM ET,PIT,6.75
D,Brian Dumoulin (21266877),Brian Dumoulin,21266877,D/UTIL,3300,PIT@BOS 02/08/2022 07:00PM ET,PIT,7.46
RW,Cole Perfetti (21266331),Cole Perfetti,21266331,W/UTIL,3300,MIN@WPG 02/08/2022 08:00PM ET,WPG,4.07
D,Jeff Petry (21266875),Jeff Petry,21266875,D/UTIL,3300,NJ@MON 02/08/2022 07:00PM ET,MON,4.95
RW,T.J. Oshie (21266337),T.J. Oshie,21266337,W/UTIL,3200,CLS@WAS 02/08/2022 07:00PM ET,WAS,8.16
D,Mike Reilly (21266879),Mike Reilly,21266879,D/UTIL,3200,PIT@BOS 02/08/2022 07:00PM ET,BOS,5.95
D,Travis Hamonic (21266881),Travis Hamonic,21266881,D/UTIL,3200,ARI@VAN 02/08/2022 10:00PM ET,VAN,7.23
LW,Alex Formenton (21266335),Alex Formenton,21266335,W/UTIL,3200,CAR@OTT 02/08/2022 07:00PM ET,OTT,7.21
C,Frederick Gaudreau (21265939),Frederick Gaudreau,21265939,C/UTIL,3200,MIN@WPG 02/08/2022 08:00PM ET,MIN,6.28
LW,Christian Dvorak (21266339),Christian Dvorak,21266339,W/UTIL,3200,NJ@MON 02/08/2022 07:00PM ET,MON,7.83
RW,Conor Sheary (21266343),Conor Sheary,21266343,W/UTIL,3100,CLS@WAS 02/08/2022 07:00PM ET,WAS,7.42
D,Dmitry Orlov (21266885),Dmitry Orlov,21266885,D/UTIL,3100,CLS@WAS 02/08/2022 07:00PM ET,WAS,7.6
C,Charlie Coyle (21265943),Charlie Coyle,21265943,C/UTIL,3100,PIT@BOS 02/08/2022 07:00PM ET,BOS,6.46
LW,Jake DeBrusk (21266345),Jake DeBrusk,21266345,W/UTIL,3100,PIT@BOS 02/08/2022 07:00PM ET,BOS,6.74
C,Travis Boyd (21265941),Travis Boyd,21265941,C/UTIL,3100,ARI@VAN 02/08/2022 10:00PM ET,ARI,6.59
D,Oliver Ekman-Larsson (21266883),Oliver Ekman-Larsson,21266883,D/UTIL,3100,ARI@VAN 02/08/2022 10:00PM ET,VAN,6.79
D,Tucker Poolman (21266887),Tucker Poolman,21266887,D/UTIL,3100,ARI@VAN 02/08/2022 10:00PM ET,VAN,5.64
LW,Artturi Lehkonen (21266341),Artturi Lehkonen,21266341,W/UTIL,3100,NJ@MON 02/08/2022 07:00PM ET,MON,6.75
RW,Alexandre Texier (21266351),Alexandre Texier,21266351,W/UTIL,3000,CLS@WAS 02/08/2022 07:00PM ET,CLS,6.89
D,Jake Bean (21266891),Jake Bean,21266891,D/UTIL,3000,CLS@WAS 02/08/2022 07:00PM ET,CLS,6.57
D,Mike Matheson (21266889),Mike Matheson,21266889,D/UTIL,3000,PIT@BOS 02/08/2022 07:00PM ET,PIT,6.84
RW,Nick Schmaltz (21266347),Nick Schmaltz,21266347,W/UTIL,3000,ARI@VAN 02/08/2022 10:00PM ET,ARI,7.21
C,Jordan Staal (21265947),Jordan Staal,21265947,C/UTIL,3000,CAR@OTT 02/08/2022 07:00PM ET,CAR,4.72
RW,Connor Brown (21266349),Connor Brown,21266349,W/UTIL,3000,CAR@OTT 02/08/2022 07:00PM ET,OTT,8.54
C,Nicolas Roy (21265945),Nicolas Roy,21265945,C/UTIL,3000,VGK@EDM 02/08/2022 09:00PM ET,VGK,7.09
D,David Savard (21266893),David Savard,21266893,D/UTIL,3000,NJ@MON 02/08/2022 07:00PM ET,MON,6.62
LW,Gustav Nyquist (21266353),Gustav Nyquist,21266353,W/UTIL,2900,CLS@WAS 02/08/2022 07:00PM ET,CLS,6.73
D,Andrew Peeke (21266895),Andrew Peeke,21266895,D/UTIL,2900,CLS@WAS 02/08/2022 07:00PM ET,CLS,5.51
D,Trevor van Riemsdyk (21266899),Trevor van Riemsdyk,21266899,D/UTIL,2900,CLS@WAS 02/08/2022 07:00PM ET,WAS,6.65
C,Erik Haula (21265951),Erik Haula,21265951,C/UTIL,2900,PIT@BOS 02/08/2022 07:00PM ET,BOS,5.73
D,Dysin Mayo (21266897),Dysin Mayo,21266897,D/UTIL,2900,ARI@VAN 02/08/2022 10:00PM ET,ARI,6.18
RW,Tyler Ennis (21266355),Tyler Ennis,21266355,W/UTIL,2900,CAR@OTT 02/08/2022 07:00PM ET,OTT,6.32
LW,Marcus Foligno (21266357),Marcus Foligno,21266357,W/UTIL,2900,MIN@WPG 02/08/2022 08:00PM ET,MIN,8.18
C,Jake Evans (21265949),Jake Evans,21265949,C/UTIL,2900,NJ@MON 02/08/2022 07:00PM ET,MON,5.88
C,Lars Eller (21265953),Lars Eller,21265953,C/UTIL,2800,CLS@WAS 02/08/2022 07:00PM ET,WAS,6.45
D,Brandon Carlo (21266901),Brandon Carlo,21266901,D/UTIL,2800,PIT@BOS 02/08/2022 07:00PM ET,BOS,6.02
D,Janis Moser (21266903),Janis Moser,21266903,D/UTIL,2800,ARI@VAN 02/08/2022 10:00PM ET,ARI,4.7
C,Nick Paul (21265957),Nick Paul,21265957,C/UTIL,2800,CAR@OTT 02/08/2022 07:00PM ET,OTT,7.36
LW,Nolan Patrick (21266363),Nolan Patrick,21266363,W/UTIL,2800,VGK@EDM 02/08/2022 09:00PM ET,VGK,4.74
D,Cody Ceci (21266905),Cody Ceci,21266905,D/UTIL,2800,VGK@EDM 02/08/2022 09:00PM ET,EDM,6.37
LW,Paul Stastny (21266359),Paul Stastny,21266359,W/UTIL,2800,MIN@WPG 02/08/2022 08:00PM ET,WPG,7.62
LW,Jordan Greenway (21266361),Jordan Greenway,21266361,W/UTIL,2800,MIN@WPG 02/08/2022 08:00PM ET,MIN,5.41
D,Dylan Samberg (21266907),Dylan Samberg,21266907,D/UTIL,2800,MIN@WPG 02/08/2022 08:00PM ET,WPG,6.12
C,Dawson Mercer (21265955),Dawson Mercer,21265955,C/UTIL,2800,NJ@MON 02/08/2022 07:00PM ET,NJ,6.68
LW,Jonathan Drouin (21266365),Jonathan Drouin,21266365,W/UTIL,2800,NJ@MON 02/08/2022 07:00PM ET,MON,7.09
C,Cole Sillinger (21265959),Cole Sillinger,21265959,C/UTIL,2700,CLS@WAS 02/08/2022 07:00PM ET,CLS,6.71
C,Jack Roslovic (21265963),Jack Roslovic,21265963,C/UTIL,2700,CLS@WAS 02/08/2022 07:00PM ET,CLS,5.29
LW,Daniel Sprong (21266367),Daniel Sprong,21266367,W/UTIL,2700,CLS@WAS 02/08/2022 07:00PM ET,WAS,6.54
RW,Garnet Hathaway (21266373),Garnet Hathaway,21266373,W/UTIL,2700,CLS@WAS 02/08/2022 07:00PM ET,WAS,6.36
D,Vladislav Gavrikov (21266911),Vladislav Gavrikov,21266911,D/UTIL,2700,CLS@WAS 02/08/2022 07:00PM ET,CLS,6.35
D,Justin Schultz (21266915),Justin Schultz,21266915,D/UTIL,2700,CLS@WAS 02/08/2022 07:00PM ET,WAS,4.96
LW,Brock McGinn (21266369),Brock McGinn,21266369,W/UTIL,2700,PIT@BOS 02/08/2022 07:00PM ET,PIT,6.57
LW,Tyler Motte (21266371),Tyler Motte,21266371,W/UTIL,2700,ARI@VAN 02/08/2022 10:00PM ET,VAN,6.33
C,Jesperi Kotkaniemi (21265965),Jesperi Kotkaniemi,21265965,C/UTIL,2700,CAR@OTT 02/08/2022 07:00PM ET,CAR,5.6
C,Pavel Zacha (21265961),Pavel Zacha,21265961,C/UTIL,2700,NJ@MON 02/08/2022 07:00PM ET,NJ,7.37
RW,Tomas Tatar (21266375),Tomas Tatar,21266375,W/UTIL,2700,NJ@MON 02/08/2022 07:00PM ET,NJ,5.88
D,Jonas Siegenthaler (21266909),Jonas Siegenthaler,21266909,D/UTIL,2700,NJ@MON 02/08/2022 07:00PM ET,NJ,5.75
D,Alexander Romanov (21266913),Alexander Romanov,21266913,D/UTIL,2700,NJ@MON 02/08/2022 07:00PM ET,MON,6.09
LW,Max Domi (21266377),Max Domi,21266377,W/UTIL,2600,CLS@WAS 02/08/2022 07:00PM ET,CLS,6.87
D,Martin Fehervary (21266917),Martin Fehervary,21266917,D/UTIL,2600,CLS@WAS 02/08/2022 07:00PM ET,WAS,5.09
C,Tomas Nosek (21265969),Tomas Nosek,21265969,C/UTIL,2600,PIT@BOS 02/08/2022 07:00PM ET,BOS,4.18
D,John Marino (21266921),John Marino,21266921,D/UTIL,2600,PIT@BOS 02/08/2022 07:00PM ET,PIT,5.25
D,Urho Vaakanainen (21266923),Urho Vaakanainen,21266923,D/UTIL,2600,PIT@BOS 02/08/2022 07:00PM ET,BOS,4.15
C,Alex Galchenyuk (21265967),Alex Galchenyuk,21265967,C/UTIL,2600,ARI@VAN 02/08/2022 10:00PM ET,ARI,4.33
C,Barrett Hayton (21265975),Barrett Hayton,21265975,C/UTIL,2600,ARI@VAN 02/08/2022 10:00PM ET,ARI,3.9
RW,Andrew Ladd (21266383),Andrew Ladd,21266383,W/UTIL,2600,ARI@VAN 02/08/2022 10:00PM ET,ARI,4.01
D,Anton Stralman (21266919),Anton Stralman,21266919,D/UTIL,2600,ARI@VAN 02/08/2022 10:00PM ET,ARI,5.35
C,Chris Tierney (21265971),Chris Tierney,21265971,C/UTIL,2600,CAR@OTT 02/08/2022 07:00PM ET,OTT,4.44
LW,Zach Sanford (21266381),Zach Sanford,21266381,W/UTIL,2600,CAR@OTT 02/08/2022 07:00PM ET,OTT,5.72
LW,Warren Foegele (21266385),Warren Foegele,21266385,W/UTIL,2600,VGK@EDM 02/08/2022 09:00PM ET,EDM,5.4
D,Kris Russell (21266925),Kris Russell,21266925,D/UTIL,2600,VGK@EDM 02/08/2022 09:00PM ET,EDM,6.6
C,Ryan Poehling (21265973),Ryan Poehling,21265973,C/UTIL,2600,NJ@MON 02/08/2022 07:00PM ET,MON,4.64
LW,Andreas Johnsson (21266379),Andreas Johnsson,21266379,W/UTIL,2600,NJ@MON 02/08/2022 07:00PM ET,NJ,7.07
RW,Cole Caufield (21266387),Cole Caufield,21266387,W/UTIL,2600,NJ@MON 02/08/2022 07:00PM ET,MON,5.4
C,Sean Kuraly (21265987),Sean Kuraly,21265987,C/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,5.66
C,Nic Dowd (21265991),Nic Dowd,21265991,C/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,5.45
C,Nathan Gerbe (21266009),Nathan Gerbe,21266009,C/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
C,Jake Slaker (21266033),Jake Slaker,21266033,C/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
C,Peter Reynolds (21266035),Peter Reynolds,21266035,C/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
C,Josh Dunne (21266037),Josh Dunne,21266037,C/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
C,Tyler Sikura (21266039),Tyler Sikura,21266039,C/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
C,Kaleb Lawrence (21266041),Kaleb Lawrence,21266041,C/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
C,Tyler Angle (21266043),Tyler Angle,21266043,C/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
C,Justin Scott (21266045),Justin Scott,21266045,C/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
C,Cole Cassels (21266047),Cole Cassels,21266047,C/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
C,Cole Fonstad (21266049),Cole Fonstad,21266049,C/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
C,Jake Gaudet (21266051),Jake Gaudet,21266051,C/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
C,Haakon Hanelt (21266093),Haakon Hanelt,21266093,C/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,0
C,Mike Vecchione (21266095),Mike Vecchione,21266095,C/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,0
C,Brian Pinho (21266097),Brian Pinho,21266097,C/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,0
C,Shane Gersich (21266099),Shane Gersich,21266099,C/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,0
C,Michael Sgarbossa (21266101),Michael Sgarbossa,21266101,C/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,4.61
C,Bear Hughes (21266103),Bear Hughes,21266103,C/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,0
C,Hendrix Lapierre (21266105),Hendrix Lapierre,21266105,C/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,3.6
C,Garrett Pilon (21266107),Garrett Pilon,21266107,C/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,5
LW,Joe Snively (21266389),Joe Snively,21266389,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,5.02
RW,Emil Bemstrom (21266401),Emil Bemstrom,21266401,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,5.05
LW,Aliaksei Protas (21266407),Aliaksei Protas,21266407,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,3.79
RW,Yegor Chinakhov (21266427),Yegor Chinakhov,21266427,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,4.76
LW,Brendan Gaunce (21266429),Brendan Gaunce,21266429,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
RW,Brett Leason (21266443),Brett Leason,21266443,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,3.69
LW,Carl Hagelin (21266445),Carl Hagelin,21266445,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,3.49
LW,Eric Robinson (21266479),Eric Robinson,21266479,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,5.06
LW,Connor McMichael (21266487),Connor McMichael,21266487,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,5.21
LW,Justin Danforth (21266513),Justin Danforth,21266513,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,4.9
LW,Anthony Mantha (21266529),Anthony Mantha,21266529,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,7.48
LW,Gregory Hofmann (21266537),Gregory Hofmann,21266537,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,4.35
LW,Adam Helewka (21266539),Adam Helewka,21266539,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
RW,Martin Rysavy (21266541),Martin Rysavy,21266541,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
LW,Ben Boyd (21266543),Ben Boyd,21266543,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
RW,Zac Jordan (21266545),Zac Jordan,21266545,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
RW,Trey Fix-Wolansky (21266547),Trey Fix-Wolansky,21266547,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
LW,James Malatesta (21266549),James Malatesta,21266549,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
LW,Brett Gallant (21266551),Brett Gallant,21266551,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
RW,Liam Foudy (21266553),Liam Foudy,21266553,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,1.5
RW,Kevin Stenlund (21266555),Kevin Stenlund,21266555,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,2.37
RW,Carson Meyer (21266557),Carson Meyer,21266557,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
LW,Tristan Mullin (21266559),Tristan Mullin,21266559,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
LW,Zac Rinaldo (21266561),Zac Rinaldo,21266561,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
LW,Navrin Mutter (21266563),Navrin Mutter,21266563,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
LW,Kale Kessy (21266635),Kale Kessy,21266635,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,0
RW,Kody Clark (21266637),Kody Clark,21266637,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,0
LW,Mason Morelli (21266639),Mason Morelli,21266639,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,0
LW,Damien Riat (21266641),Damien Riat,21266641,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,0
LW,Beck Malenstyn (21266643),Beck Malenstyn,21266643,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,2.72
LW,Axel Jonsson-Fjallby (21266645),Axel Jonsson-Fjallby,21266645,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,2.49
RW,Riley Sutter (21266647),Riley Sutter,21266647,W/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,0
D,Nick Jensen (21266937),Nick Jensen,21266937,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,5.3
D,Gabriel Carlsson (21266947),Gabriel Carlsson,21266947,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,3.38
D,Gavin Bayreuther (21266949),Gavin Bayreuther,21266949,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,4.55
D,Dean Kukan (21266979),Dean Kukan,21266979,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,4.2
D,Matt Irwin (21266991),Matt Irwin,21266991,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,6.13
D,Dennis Cholowski (21267013),Dennis Cholowski,21267013,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,3.03
D,Michal Kempny (21267019),Michal Kempny,21267019,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,5.27
D,Tim Berni (21267021),Tim Berni,21267021,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
D,Olivier Leblanc (21267023),Olivier Leblanc,21267023,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
D,Mikko Lehtonen (21267025),Mikko Lehtonen,21267025,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
D,Jake Christiansen (21267027),Jake Christiansen,21267027,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,2.23
D,Gerard Keane (21267029),Gerard Keane,21267029,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
D,Scott Harrington (21267031),Scott Harrington,21267031,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,3.46
D,Ole Holm (21267033),Ole Holm,21267033,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
D,Samuel Knazko (21267035),Samuel Knazko,21267035,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
D,Giovanni Vallati (21267037),Giovanni Vallati,21267037,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
D,Billy Sweezey (21267039),Billy Sweezey,21267039,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
D,Thomas Schemitsch (21267041),Thomas Schemitsch,21267041,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
D,Stanislav Svozil (21267043),Stanislav Svozil,21267043,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
D,Cole Clayton (21267045),Cole Clayton,21267045,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
D,Dillon Simpson (21267047),Dillon Simpson,21267047,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
D,Mark Woolley (21267049),Mark Woolley,21267049,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,CLS,0
D,Bobby Nardella (21267127),Bobby Nardella,21267127,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,0
D,Eddie Wittchow (21267129),Eddie Wittchow,21267129,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,0
D,Alexander Alexeyev (21267131),Alexander Alexeyev,21267131,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,0
D,Tobias Geisser (21267133),Tobias Geisser,21267133,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,0
D,Dylan McIlrath (21267135),Dylan McIlrath,21267135,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,0
D,Dru Krebs (21267137),Dru Krebs,21267137,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,0
D,Martin Has (21267139),Martin Has,21267139,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,0
D,Cody Franson (21267141),Cody Franson,21267141,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,0
D,Lucas Johansen (21267143),Lucas Johansen,21267143,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,5
D,Vincent Iorio (21267145),Vincent Iorio,21267145,D/UTIL,2500,CLS@WAS 02/08/2022 07:00PM ET,WAS,0
C,Brian Boyle (21265985),Brian Boyle,21265985,C/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,PIT,4.5
C,Michael Chaput (21266003),Michael Chaput,21266003,C/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,PIT,0
C,Trent Frederic (21266011),Trent Frederic,21266011,C/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,BOS,3.36
C,Teddy Blueger (21266027),Teddy Blueger,21266027,C/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,PIT,6.08
C,Samuel Asselin (21266053),Samuel Asselin,21266053,C/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,BOS,0
C,Ian McKinnon (21266055),Ian McKinnon,21266055,C/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,BOS,0
C,Brett Harrison (21266057),Brett Harrison,21266057,C/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,BOS,0
C,Jakub Lauko (21266059),Jakub Lauko,21266059,C/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,BOS,0
C,Jack Studnicka (21266061),Jack Studnicka,21266061,C/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,BOS,2.5
C,Curtis Hall (21266063),Curtis Hall,21266063,C/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,BOS,0
C,Cameron Hughes (21266065),Cameron Hughes,21266065,C/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,BOS,0
C,Justin Almeida (21266181),Justin Almeida,21266181,C/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,PIT,0
C,Jordy Bellerive (21266183),Jordy Bellerive,21266183,C/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,PIT,0
C,Jonathan Gruden (21266185),Jonathan Gruden,21266185,C/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,PIT,0
C,Filip Hallander (21266187),Filip Hallander,21266187,C/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,PIT,0
C,Samuel Houde (21266189),Samuel Houde,21266189,C/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,PIT,0
C,Lukas Svejkovsky (21266191),Lukas Svejkovsky,21266191,C/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,PIT,0
C,Felix Robert (21266193),Felix Robert,21266193,C/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,PIT,0
RW,Curtis Lazar (21266403),Curtis Lazar,21266403,W/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,BOS,5.18
LW,Radim Zohorna (21266421),Radim Zohorna,21266421,W/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,PIT,3.47
LW,Anton Blidh (21266431),Anton Blidh,21266431,W/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,BOS,3.66
RW,Oskar Steen (21266433),Oskar Steen,21266433,W/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,BOS,4.25
LW,Zach Aston-Reese (21266467),Zach Aston-Reese,21266467,W/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,PIT,3.96
RW,Dominik Simon (21266469),Dominik Simon,21266469,W/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,PIT,3.57
LW,Nick Foligno (21266481),Nick Foligno,21266481,W/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,BOS,4.68
RW,Valtteri Puustinen (21266503),Valtteri Puustinen,21266503,W/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,PIT,0
LW,Danton Heinen (21266505),Danton Heinen,21266505,W/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,PIT,6.36
LW,Jason Zucker (21266527),Jason Zucker,21266527,W/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,PIT,7.95
RW,Steven Fogarty (21266565),Steven Fogarty,21266565,W/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,BOS,1.5
RW,Jesper Froden (21266567),Jesper Froden,21266567,W/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,BOS,4.3
RW,Alex-Olivier Voyer (21266569),Alex-Olivier Voyer,21266569,W/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,BOS,0
LW,Joona Koppanen (21266571),Joona Koppanen,21266571,W/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,BOS,0
RW,Chris Wagner (21266573),Chris Wagner,21266573,W/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,BOS,0
LW,Eduards Tralmaks (21266575),Eduards Tralmaks,21266575,W/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,BOS,0
RW,Fabian Lysell (21266577),Fabian Lysell,21266577,W/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,BOS,0
LW,Matt Filipe (21266579),Matt Filipe,21266579,W/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,BOS,0
RW,Zach Senyshyn (21266581),Zach Senyshyn,21266581,W/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,BOS,0
RW,Nathan Legare (21266749),Nathan Legare,21266749,W/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,PIT,0
RW,Raivis Ansons (21266751),Raivis Ansons,21266751,W/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,PIT,0
RW,Anthony Angello (21266753),Anthony Angello,21266753,W/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,PIT,3
LW,Alex Nylander (21266755),Alex Nylander,21266755,W/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,PIT,0
LW,Sam Poulin (21266757),Sam Poulin,21266757,W/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,PIT,0
RW,Josh Williams (21266759),Josh Williams,21266759,W/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,PIT,0
LW,Jan Drozg (21266761),Jan Drozg,21266761,W/UTIL,2500,PIT@BOS 02/08/2022 07:00PM ET,PIT,0
